Frame,Time (Seconds),X,Y,Z,X,Y,Z
6672,18.533333,1.398414,1.001946,36.179890,1686.712402,5561.851562,1831.053345
6673,18.536111,1.398501,1.001702,36.178715,1686.744995,5561.844727,1831.060913
6674,18.538889,1.399298,1.002782,36.178585,1686.749512,5561.832520,1831.066040
6675,18.541667,1.399012,1.002270,36.179695,1686.728271,5561.836914,1831.066650
6676,18.544444,1.398532,1.002027,36.178555,1686.746094,5561.858398,1831.081055
6677,18.547222,1.398323,1.001279,36.178646,1686.729492,5561.864258,1831.064087
6678,18.550000,1.397642,1.001189,36.178970,1686.725464,5561.868652,1831.044922
6679,18.552778,1.397166,1.001740,36.177952,1686.734253,5561.910645,1831.036621
6680,18.555556,1.397778,1.002033,36.177269,1686.738892,5561.941895,1831.015991
6681,18.558333,1.397989,1.001936,36.177303,1686.739136,5561.946777,1831.007446
6682,18.561111,1.397213,1.000956,36.175110,1686.744995,5561.940918,1831.009155
6683,18.563889,1.398054,1.001524,36.176067,1686.738037,5561.970215,1830.996216
6684,18.566667,1.397017,1.001518,36.176464,1686.745239,5561.975586,1831.005127
6685,18.569444,1.397062,1.001206,36.176853,1686.738159,5561.995117,1831.003418
6686,18.572222,1.397574,1.001194,36.176785,1686.736450,5561.975586,1831.002319
6687,18.575000,1.397257,1.001575,36.176067,1686.746582,5561.968750,1831.017212
6688,18.577778,1.398505,1.001779,36.176399,1686.740112,5561.969727,1831.027100
6689,18.580556,1.397991,1.001410,36.176128,1686.749390,5561.964355,1831.049805
6690,18.583333,1.398627,1.001708,36.176208,1686.746826,5561.958984,1831.049561
6691,18.586111,1.397288,1.001397,36.176632,1686.757324,5561.957520,1831.049683
6692,18.588889,1.397363,1.001658,36.176540,1686.742188,5561.952637,1831.051025
6693,18.591667,1.398381,1.001778,36.176769,1686.752563,5561.973145,1831.041992
6694,18.594444,1.397383,1.001809,36.175838,1686.754395,5561.976074,1831.032837
6695,18.597222,1.397653,1.001507,36.176010,1686.754639,5561.994141,1831.028076
6696,18.600000,1.397960,1.001211,36.175613,1686.746094,5562.004395,1831.024780
6697,18.602778,1.397814,1.002309,36.175224,1686.746338,5562.026855,1831.001831
6698,18.605556,1.397933,1.002704,36.175671,1686.751465,5562.065430,1831.006836
6699,18.608333,1.398840,1.002188,36.175159,1686.738281,5562.059570,1831.004761
6700,18.611111,1.398515,1.001246,36.174488,1686.755981,5562.070801,1831.022583
6701,18.613889,1.398690,1.001819,36.173824,1686.737793,5562.087402,1831.020752
6702,18.616667,1.397667,1.001757,36.173069,1686.744629,5562.083984,1831.028198
6703,18.619444,1.398061,1.002160,36.173077,1686.746948,5562.098633,1831.010620
6704,18.622222,1.398070,1.002279,36.173386,1686.750977,5562.088867,1831.001221
6705,18.625000,1.397936,1.002241,36.172985,1686.752563,5562.103516,1830.994873
6706,18.627778,1.397574,1.003035,36.172421,1686.739746,5562.091797,1830.986084
6707,18.630556,1.397735,1.002515,36.172882,1686.744751,5562.096680,1830.992188
6708,18.633333,1.398027,1.002235,36.172859,1686.740845,5562.089844,1830.993286
6709,18.636111,1.398250,1.001908,36.173710,1686.741089,5562.106934,1831.001709
6710,18.638889,1.398858,1.002001,36.172649,1686.756714,5562.101562,1831.017456
6711,18.641667,1.398486,1.002493,36.172405,1686.760376,5562.100098,1831.018921
6712,18.644444,1.399025,1.002487,36.171902,1686.751953,5562.091797,1831.027100
6713,18.647222,1.398853,1.002083,36.172878,1686.759399,5562.110352,1831.049316
6714,18.650000,1.399273,1.001593,36.172623,1686.760864,5562.121582,1831.064087
6715,18.652778,1.399301,1.001737,36.172173,1686.750977,5562.134766,1831.056274
6716,18.655556,1.399979,1.001742,36.172096,1686.745972,5562.147949,1831.055420
6717,18.658333,1.399564,1.001740,36.171844,1686.750488,5562.153320,1831.040894
6718,18.661111,1.399293,1.002129,36.171955,1686.754761,5562.160156,1831.021973
6719,18.663889,1.399246,1.002241,36.171738,1686.742188,5562.176270,1831.010132
6720,18.666667,1.398762,1.002068,36.171455,1686.754395,5562.187012,1831.007202
6721,18.669444,,,,,,
6722,18.672222,1.398273,1.001569,36.171539,1686.760742,5562.217285,1830.998291
6723,18.675000,1.400031,1.000854,36.172714,1686.774292,5562.224121,1831.014648
6724,18.677778,1.399133,1.000571,36.171333,1686.760132,5562.212402,1831.021851
6725,18.680556,1.399346,1.001256,36.172211,1686.746704,5562.232910,1831.021362
6726,18.683333,1.398936,1.000967,36.171410,1686.752808,5562.219727,1831.027954
6727,18.686111,1.398426,1.000819,36.171230,1686.763916,5562.204590,1831.038208
6728,18.688889,1.398737,1.000335,36.171608,1686.773804,5562.226074,1831.037598
6729,18.691667,1.398443,0.999859,36.171303,1686.768433,5562.234863,1831.046509
6730,18.694444,1.398113,1.000658,36.171474,1686.763794,5562.245605,1831.039551
6731,18.697222,1.398233,1.001163,36.172127,1686.758911,5562.265137,1831.026245
6732,18.700000,1.397218,0.999879,36.170738,1686.751953,5562.248047,1831.025269
6733,18.702778,1.398319,1.001519,36.171703,1686.759155,5562.269531,1831.004883
6734,18.705556,1.398175,1.000901,36.171329,1686.755493,5562.276855,1831.004028
6735,18.708333,1.397454,0.999944,36.170650,1686.757080,5562.268555,1831.020142
6736,18.711111,1.397535,1.000005,36.170673,1686.757568,5562.266113,1831.028442
6737,18.713889,1.398064,1.000276,36.170731,1686.758301,5562.275879,1831.028564
6738,18.716667,1.397928,0.999728,36.170830,1686.768188,5562.294434,1831.036865
6739,18.719444,1.398674,0.999752,36.170677,1686.777832,5562.307129,1831.054077
6740,18.722222,1.398829,0.999474,36.170280,1686.761597,5562.297363,1831.054688
6741,18.725000,1.399256,0.999861,36.170010,1686.755249,5562.299316,1831.043945
6742,18.727778,1.398141,0.999688,36.170105,1686.777710,5562.320801,1831.043457
6743,18.730556,1.397921,0.999655,36.170235,1686.769897,5562.329102,1831.038574
6744,18.733333,1.398528,1.000820,36.170479,1686.768188,5562.343750,1831.028442
6745,18.736111,1.397614,1.000309,36.170479,1686.759644,5562.344238,1831.024536
6746,18.738889,,,,,,
6747,18.741667,,,,,,
6748,18.744444,1.397209,1.000795,36.170113,1686.764526,5562.344727,1831.013672
6749,18.747222,1.397085,1.001292,36.170017,1686.757935,5562.352051,1831.013916
6750,18.750000,1.397032,1.000547,36.169941,1686.765259,5562.340332,1831.026123
6751,18.752778,1.396618,0.999852,36.169498,1686.782959,5562.339844,1831.041992
6752,18.755556,1.397360,1.000178,36.168869,1686.755859,5562.324707,1831.046265
6753,18.758333,1.397069,1.000023,36.168102,1686.765015,5562.332520,1831.059570
6754,18.761111,1.396585,1.000521,36.167961,1686.750488,5562.336914,1831.050293
6755,18.763889,1.396965,1.000330,36.168476,1686.758545,5562.331543,1831.042969
6756,18.766667,1.396375,0.999512,36.168686,1686.754272,5562.338867,1831.036865
6757,18.769444,1.395682,0.999133,36.168640,1686.757324,5562.354980,1831.038696
6758,18.772222,1.396852,0.998166,36.168999,1686.765625,5562.369629,1831.051514
6759,18.775000,1.398247,1.000935,36.168354,1686.755493,5562.402832,1831.037231
6760,18.777778,1.396738,0.999383,36.167671,1686.759888,5562.381348,1831.040771
6761,18.780556,1.396869,0.999199,36.168011,1686.779175,5562.408203,1831.043213
6762,18.783333,1.396360,0.999464,36.167202,1686.770996,5562.426758,1831.045044
6763,18.786111,1.397448,0.999463,36.167240,1686.768188,5562.443848,1831.041992
6764,18.788889,1.397168,0.998994,36.167065,1686.772827,5562.422852,1831.048218
6765,18.791667,1.396924,0.999500,36.166451,1686.767456,5562.429688,1831.050293
6766,18.794444,1.397788,0.999754,36.165546,1686.754150,5562.451172,1831.051514
6767,18.797222,1.397233,0.999965,36.165977,1686.775024,5562.464355,1831.049072
6768,18.800000,1.397135,1.000420,36.165848,1686.770386,5562.451172,1831.038696
6769,18.802778,1.396450,1.000264,36.165199,1686.774048,5562.457031,1831.030762
6770,18.805556,1.397254,1.000301,36.163891,1686.757080,5562.467285,1831.022461
6771,18.808333,1.397324,1.000536,36.165180,1686.767700,5562.492676,1831.017944
6772,18.811111,1.397236,1.000090,36.165775,1686.765381,5562.500488,1831.018555
6773,18.813889,1.397524,0.999696,36.164848,1686.768921,5562.495605,1831.017334
6774,18.816667,1.397340,1.000160,36.165752,1686.772217,5562.503418,1831.026123
6775,18.819444,1.397242,1.000568,36.164505,1686.768433,5562.498047,1831.034668
6776,18.822222,1.397614,1.000380,36.165459,1686.753662,5562.502930,1831.043945
6777,18.825000,1.398246,0.999578,36.164799,1686.779785,5562.512695,1831.048950
6778,18.827778,1.398124,1.000023,36.164612,1686.775513,5562.518066,1831.039795
6779,18.830556,1.397315,1.001598,36.164101,1686.756470,5562.520996,1831.025513
6780,18.833333,1.397722,1.000624,36.164074,1686.766724,5562.523926,1831.026733
6781,18.836111,1.397508,0.999954,36.163979,1686.776123,5562.550293,1831.029297
6782,18.838889,1.397899,0.999550,36.164131,1686.775757,5562.565430,1831.019775
6783,18.841667,1.397168,0.998808,36.164257,1686.787231,5562.580566,1831.011353
6784,18.844444,1.396998,0.999021,36.163059,1686.783813,5562.588379,1831.007080
6785,18.847222,1.397209,0.998657,36.163483,1686.777832,5562.586914,1831.010864
6786,18.850000,1.397621,0.998280,36.163429,1686.789307,5562.588867,1831.019409
6787,18.852778,1.396851,0.998696,36.163223,1686.758423,5562.572266,1831.019165
6788,18.855556,,,,,,
6789,18.858333,,,,,,
6790,18.861111,1.397224,0.998309,36.162987,1686.780884,5562.543945,1831.054932
6791,18.863889,1.397650,0.999308,36.163097,1686.786499,5562.550781,1831.051025
6792,18.866667,1.397108,0.999110,36.163734,1686.792114,5562.559082,1831.055664
6793,18.869444,1.396956,0.999230,36.162998,1686.781006,5562.571777,1831.038574
6794,18.872222,1.396835,0.999507,36.162861,1686.779053,5562.589844,1831.022949
6795,18.875000,1.396593,0.999036,36.162952,1686.785767,5562.593750,1831.014771
6796,18.877778,1.395733,0.999850,36.162701,1686.780273,5562.619141,1831.005859
6797,18.880556,1.396701,0.999520,36.163010,1686.785034,5562.643066,1830.999023
6798,18.883333,1.396152,0.998645,36.162254,1686.781860,5562.645508,1831.006470
6799,18.886111,1.396146,0.998478,36.161789,1686.795532,5562.645508,1830.997070
6800,18.888889,1.396138,0.998476,36.162193,1686.796631,5562.659668,1830.996216
6801,18.891667,1.396635,0.998649,36.162556,1686.774658,5562.672852,1831.001587
6802,18.894444,1.396750,0.997567,36.161785,1686.795532,5562.656250,1831.023560
6803,18.897222,1.396564,0.998493,36.161823,1686.798706,5562.654297,1831.031982
6804,18.900000,1.396662,0.998074,36.162319,1686.785400,5562.654785,1831.037842
6805,18.902778,1.396961,0.998693,36.161564,1686.786133,5562.637207,1831.047363
6806,18.905556,1.396438,0.998549,36.161930,1686.797119,5562.631348,1831.053467
6807,18.908333,1.396566,0.997869,36.161572,1686.782837,5562.614746,1831.059204
6808,18.911111,1.396320,0.998499,36.161552,1686.796387,5562.626953,1831.061401
6809,18.913889,1.395799,0.997705,36.161022,1686.791748,5562.611816,1831.076172
6810,18.916667,1.396034,0.998241,36.160957,1686.793823,5562.631348,1831.072266
6811,18.919444,1.395355,0.998401,36.161625,1686.793945,5562.633789,1831.067383
6812,18.922222,1.396332,0.998414,36.161892,1686.787231,5562.649902,1831.060669
6813,18.925000,1.396224,0.998664,36.160896,1686.775146,5562.656250,1831.035645
6814,18.927778,,,,,,
6815,18.930556,,,,,,
6816,18.933333,,,,,,
6817,18.936111,1.395400,0.998068,36.160755,1686.787842,5562.724121,1831.024414
6818,18.938889,1.395797,0.998146,36.160488,1686.793335,5562.724609,1831.022705
6819,18.941667,1.395510,0.997636,36.160599,1686.796631,5562.712402,1831.035156
6820,18.944444,1.395278,0.998306,36.160851,1686.797607,5562.714355,1831.034668
6821,18.947222,1.395682,0.997404,36.160469,1686.793579,5562.704102,1831.062256
6822,18.950000,1.396658,0.997079,36.160500,1686.799316,5562.712891,1831.083496
6823,18.952778,1.396468,0.997303,36.160549,1686.799072,5562.713379,1831.082153
6824,18.955556,1.395175,0.997696,36.161045,1686.785522,5562.704102,1831.074707
6825,18.958333,1.395133,0.997342,36.161224,1686.778442,5562.720215,1831.064697
6826,18.961111,1.395422,0.996695,36.161789,1686.789429,5562.733887,1831.065674
6827,18.963889,1.394904,0.996787,36.161659,1686.783569,5562.744141,1831.043945
6828,18.966667,,,,,,
6829,18.969444,1.394616,0.996873,36.161697,1686.783325,5562.779785,1831.017822
6830,18.972222,1.394416,0.996986,36.161442,1686.783691,5562.786621,1831.014648
6831,18.975000,1.393237,0.995642,36.160873,1686.762451,5562.772949,1831.034180
6832,18.977778,1.394048,0.996359,36.161083,1686.776733,5562.789062,1831.036743
6833,18.980556,1.394127,0.996305,36.160812,1686.774414,5562.786621,1831.054443
6834,18.983333,1.394610,0.996939,36.160118,1686.770874,5562.771973,1831.061401
6835,18.986111,1.395403,0.996818,36.161045,1686.770996,5562.785156,1831.067627
6836,18.988889,1.394370,0.996341,36.161427,1686.773071,5562.773438,1831.075684
6837,18.991667,1.393563,0.996500,36.161083,1686.766357,5562.744629,1831.077148
6838,18.994444,1.393708,0.998017,36.161175,1686.771118,5562.750000,1831.064575
6839,18.997222,1.394021,0.997344,36.161240,1686.776367,5562.760742,1831.073853
6840,19.000000,1.394420,0.996969,36.160999,1686.766602,5562.770020,1831.060303
6841,19.002778,1.394663,0.995549,36.160435,1686.760010,5562.772949,1831.067993
6842,19.005556,1.393649,0.995896,36.160084,1686.773560,5562.790039,1831.059814
6843,19.008333,1.392968,0.995299,36.160229,1686.781128,5562.814453,1831.046265
6844,19.011111,1.392810,0.996485,36.160015,1686.776855,5562.835938,1831.034302
6845,19.013889,1.393670,0.995383,36.160503,1686.781982,5562.875488,1831.032593
6846,19.016667,1.394405,0.995676,36.159721,1686.780518,5562.888672,1831.022827
6847,19.019444,1.393037,0.994936,36.159203,1686.786743,5562.899414,1831.026001
6848,19.022222,1.392901,0.994848,36.158199,1686.774170,5562.899902,1831.005981
6849,19.025000,1.393194,0.995916,36.158237,1686.760498,5562.895508,1831.012329
6850,19.027778,1.392597,0.995555,36.158089,1686.787231,5562.872559,1831.010742
6851,19.030556,1.390934,0.994343,36.158436,1686.804810,5562.873047,1831.010498
6852,19.033333,1.391267,0.995847,36.158051,1686.809692,5562.843262,1830.993286
6853,19.036111,1.391441,0.995705,36.158802,1686.806519,5562.846191,1831.024292
6854,19.038889,1.392717,0.996099,36.158333,1686.788086,5562.825684,1831.035767
6855,19.041667,1.392361,0.995436,36.157902,1686.791748,5562.830566,1831.057739
6856,19.044444,1.392059,0.993753,36.157692,1686.809204,5562.827637,1831.067993
6857,19.047222,1.393255,0.995366,36.157604,1686.789429,5562.863770,1831.084595
6858,19.050000,1.392758,0.995381,36.157368,1686.802612,5562.867188,1831.072510
6859,19.052778,1.391556,0.994293,36.157261,1686.802124,5562.862305,1831.053955
6860,19.055556,1.392045,0.993349,36.157635,1686.786621,5562.891602,1831.065796
6861,19.058333,1.392680,0.993564,36.157032,1686.812134,5562.891602,1831.047852
6862,19.061111,1.391843,0.993880,36.156342,1686.800415,5562.915527,1831.049194
6863,19.063889,1.391586,0.995614,36.156559,1686.800415,5562.933105,1831.024414
6864,19.066667,1.390972,0.996019,36.155994,1686.781128,5562.944336,1831.011108
6865,19.069444,1.390655,0.994400,36.156631,1686.799927,5562.945801,1830.998413
6866,19.072222,1.390149,0.993669,36.157242,1686.794189,5562.953613,1831.002563
6867,19.075000,1.390216,0.994604,36.156548,1686.796265,5562.937500,1830.988892
6868,19.077778,1.391037,0.995215,36.156487,1686.797607,5562.954102,1831.018921
6869,19.080556,1.392590,0.996073,36.155048,1686.795166,5562.946289,1831.023682
6870,19.083333,1.391697,0.995431,36.155769,1686.802734,5562.933105,1831.034058
6871,19.086111,1.391453,0.994169,36.155796,1686.794189,5562.937988,1831.053101
6872,19.088889,1.391474,0.994568,36.155754,1686.797119,5562.938965,1831.053833
6873,19.091667,1.392032,0.996267,36.155960,1686.802124,5562.922363,1831.031128
6874,19.094444,1.390814,0.994501,36.155621,1686.807861,5562.916016,1831.032715
6875,19.097222,1.393188,0.995050,36.156399,1686.786011,5562.940430,1831.068970
6876,19.100000,1.392329,0.994305,36.155605,1686.811646,5562.958984,1831.071411
6877,19.102778,1.392661,0.995030,36.155361,1686.784424,5562.958496,1831.059448
6878,19.105556,1.391608,0.994510,36.154716,1686.796143,5562.956055,1831.067139
6879,19.108333,1.391951,0.993894,36.155067,1686.801025,5562.966309,1831.057373
6880,19.111111,1.391553,0.994100,36.155514,1686.797363,5562.983887,1831.066162
6881,19.113889,1.391715,0.993997,36.154984,1686.802490,5562.985352,1831.069946
6882,19.116667,1.391377,0.993847,36.154259,1686.813110,5562.997559,1831.056763
6883,19.119444,1.392262,0.995240,36.154652,1686.794189,5563.007324,1831.061157
6884,19.122222,1.391669,0.994269,36.153763,1686.808472,5563.003906,1831.048340
6885,19.125000,1.391763,0.994535,36.154007,1686.797607,5563.000000,1831.040405
6886,19.127778,1.390854,0.994022,36.155010,1686.800659,5563.007324,1831.043091
6887,19.130556,1.390699,0.993766,36.153782,1686.800171,5563.018066,1831.045532
6888,19.133333,1.390958,0.993279,36.153923,1686.781616,5563.018066,1831.045898
6889,19.136111,,,,,,
6890,19.138889,,,,,,
6891,19.141667,,,,,,
6892,19.144444,,,,,,
6893,19.147222,1.391735,0.992865,36.152981,1686.800293,5563.031738,1831.050537
6894,19.150000,,,,,,
6895,19.152778,,,,,,
6896,19.155556,,,,,,
6897,19.158333,,,,,,
6898,19.161111,,,,,,
6899,19.163889,,,,,,
6900,19.166667,,,,,,
6901,19.169444,,,,,,
6902,19.172222,1.391171,0.993404,36.153099,1686.809814,5563.023438,1831.081177
6903,19.175000,,,,,,
6904,19.177778,,,,,,
6905,19.180556,1.390971,0.994119,36.152874,1686.800293,5563.069336,1831.057983
6906,19.183333,1.390931,0.994386,36.152718,1686.787720,5563.064453,1831.049683
6907,19.186111,1.391149,0.993874,36.152275,1686.790894,5563.077148,1831.038208
6908,19.188889,,,,,,
6909,19.191667,,,,,,
6910,19.194444,,,,,,
6911,19.197222,,,,,,
6912,19.200000,,,,,,
6913,19.202778,,,,,,
6914,19.205556,1.390292,0.992908,36.151733,1686.802124,5563.087891,1831.015869
6915,19.208333,1.390295,0.993543,36.151619,1686.805542,5563.085449,1831.031982
6916,19.211111,1.390570,0.994455,36.151611,1686.791870,5563.080078,1831.033569
6917,19.213889,1.390143,0.994040,36.151543,1686.802979,5563.075684,1831.036987
